storm_relative_helicity,CAPE,lifted_condensation_level,bulk_wind_shear,significant_tornado_param,tornado_binary
336.4129214351011,2835.3627545167387,797.2878646429401,21.757712603493946,2.070524536432899,1
234.33609441322756,2766.1302396893125,1320.7082817451007,18.69204205463544,1.902845771592654,1
185.60970629173994,2645.5548895655434,1531.381721170884,22.39932717356574,1.3425828609178576,0
417.3404676629077,4185.20547551001,584.6946759429666,21.989927139880056,2.268362234431513,1
178.23838718686113,1956.0647037497433,1786.5608275752709,17.66445868774106,0.9511708809498317,0
326.3734567811388,3927.3114814971286,773.4987360937636,20.502975206710634,3.048413551401097,1
382.26202395936315,3096.850996428757,758.7115415140449,21.439481106100498,2.545640596890608,1
324.4014105929997,2371.257106783938,708.1739680085904,23.23054443397304,2.2019328918730596,1
330.39344628490926,2079.207824967992,568.0113422291432,20.987320336130388,3.0012531299072975,1
304.66352970706447,2976.7762598277636,791.7218837225486,21.55970641858626,2.762356855115033,1
197.4534531188509,2698.2095693418632,1892.6157042768345,12.973258651127717,0.742719598527124,0
307.643691016326,3349.463418065183,1112.1044796873337,19.348606775161393,2.8579642224107302,1
360.0183514399712,3322.9237414945355,884.9266086155259,26.587303020019743,2.823323958228608,1
358.4705799193896,2932.488704487551,924.899863682054,17.382835235288596,2.6104535385226972,1
341.3689133561265,2850.9954893577456,896.5601001788165,21.56431406248324,2.518573241508467,1
243.37391876765057,331.64240591062276,691.3200761178489,7.957700660262919,0.6409691657537258,0
149.30240329873246,3052.350241438462,1674.3115542762598,14.362028602130058,0.38158052287042865,0
209.91178069360924,2170.8042971708555,1780.318812111445,19.910724237008957,0.0,0
263.98441391484863,2701.839146849793,801.5113964847178,18.73656836112045,1.6207249944303475,1
245.9702395350211,1122.159544260696,679.0607309326373,12.443606379085972,0.7784758863304984,0
322.5603879402281,3253.833313924899,1171.2970701404154,22.147892275651476,3.846308323825194,1
348.92727066879456,3672.731317576816,842.4242240178054,18.320318260294105,3.0224981350292714,1
262.57193240072564,663.5412680297558,729.0698070650639,13.439415632463707,0.41419161986563646,0
348.1485141792799,2529.9286900102475,877.7763305244871,21.461915711134985,2.4247190244908716,1
335.5297706140737,3048.6287559424204,914.8394425951233,18.038304835023272,2.3539036090040613,1
363.2684491499093,2985.0374484384747,716.0518728762256,23.976460734068393,2.717124528282616,1
233.97635075161313,2815.8374478499036,1196.2507550581493,15.81999954046964,1.393558377901513,1
181.31486398381284,1885.68910220202,1924.3187367864434,22.260554816345845,1.2692179308907048,0
194.06709058979385,1401.2232840975657,838.8949194778345,11.961677830813073,0.6510847040455334,0
330.04677886943585,2857.484750535888,667.6416045382068,20.157428745623523,2.9672230070432675,1
320.63011524898275,2751.3009966466866,534.9960238522564,19.724465706995133,2.707743498255155,1
317.32639881461637,2980.9487184998934,674.8330673098097,20.898943063512043,2.7617724108422483,1
336.8095397324465,3077.362770128647,583.4422445607418,26.4535622975461,2.3283167639784863,1
158.45805649145206,2959.5055057699255,1627.148188313743,21.563140152415365,0.30428629422391285,0
308.4475315875105,3133.4115846435698,725.2266687654333,21.65239271682099,3.519603883487089,1
318.8661358094545,2890.634029353994,1059.517515381326,22.15407627640804,2.8443155419212944,1
324.62110902112244,3686.6112930198146,680.2219411723958,20.540522153363543,2.6301231077905873,1
324.5125671543073,3066.3697008217846,915.2155096835337,20.243835266168595,2.4060302913916103,1
305.38623848705913,2703.496938152583,962.5868751282649,20.72937037553868,2.9328449251972564,1
388.72827717772225,2258.931885662586,736.485403447611,22.006520391638656,3.342118971783325,1
145.97939442195127,2758.2566202247654,1874.386050228176,22.765341528720334,0.7918918529301564,0
248.98418982583146,1344.7813443441635,738.9393470048431,11.466968591980136,0.6159137914632887,0
183.7252705423384,3577.411552448879,1740.3218534618231,21.573519134820287,0.3241567476804691,0
385.8782572230592,3043.4929140369836,414.8622323099363,17.920095358983176,2.903471444824859,1
296.96607304687615,3002.1880636666506,1136.7128630709585,18.315326761008123,2.619380725592576,1
191.57910277706628,2847.082967384383,1533.1508795494128,20.46043078236918,1.0004014172600586,0
350.8746691197693,3857.737338806814,856.1988448405928,21.419114846480646,2.435832247209861,1
140.63510396413446,1951.96511395193,1729.2432638618282,17.36326707048021,0.8260492975018938,0
399.47573970003384,2057.4898346635373,571.2341538478458,20.52203544035979,2.8809057404475076,1
325.45598765175487,2832.9759011738015,601.7668845657556,18.563724285434933,2.8369189308055613,1
374.7410522235829,3804.114660509258,859.9320261523559,20.483138242242436,3.4105677508538403,1
233.62039243289476,2537.350371680118,2148.921585509096,16.89877606194545,1.1004517104258307,0
215.4567012767668,2856.9511650041864,1756.5894889013339,22.242331171820346,1.0220341618827011,0
129.15079684450163,2616.056295073944,1688.326784579529,17.282180558544447,1.4987521095403427,0
383.664685910379,2896.3012717954275,926.6188132791392,23.88818918534419,2.6366640927810505,1
121.57972577577557,2102.5309590413854,1526.387631467685,17.53373270241672,1.288195383845352,0
188.97257202063318,2714.562703117983,1938.4284554155793,18.927140505072103,0.8868502059390264,0
290.3118553922426,2363.8403690228615,878.5635834887587,25.606453521631558,2.885562773630345,1
237.20676510632276,1878.3078276454735,930.702442279245,13.648497330346762,0.6097840710455367,0
253.23665167415743,2954.284336212581,1737.829228135143,22.225858480337756,1.094696600863224,0
254.7655199580206,2972.941085680136,1625.8714965399631,18.83254757664567,0.9728682510848407,0
287.11174739314396,2608.4650175966385,953.0598693788374,20.415935551130254,2.259549378932461,1
204.18801645280678,1261.2232666947732,762.61705516162,13.225310361426818,0.8283634084676429,0
389.03389556535717,3644.824272013263,752.6648461198217,15.282032000307325,2.863892128818332,1
233.00357325098443,1075.0024813892146,805.7722988407265,8.489929785851581,0.5681603976248043,0
199.8837051574995,50.38916964845953,838.6536052039008,7.3061740430793085,0.4851967623707065,0
231.20960216863446,1262.7137066701716,792.7610823616202,9.659254395307634,0.0,0
152.33433283705116,2578.972261552459,1988.942878228309,12.781724267303165,0.630634304176051,0
297.62092902575057,3436.841193280997,779.2148564903883,20.892268325152727,2.971068399479077,1
248.32644520755443,1373.1601957550097,640.7399640809186,9.624140131691686,0.22505822625668254,0
335.1886874442374,2516.331284153797,1043.4616040371052,12.51165806064987,1.7931367227990533,1
243.79787487865093,874.0514235786555,693.243328231727,11.296360731951308,0.7800887645129158,0
135.55257685345896,3747.714920324599,1393.3056494298098,18.73229533050716,1.101746026287364,0
187.92764290822018,2791.0255792077705,1787.678607775615,20.037881459947048,0.8927463025967673,0
344.3858635651688,3209.6250103245848,943.3104985459073,21.288022468405202,2.193254384798179,1
143.2146192656195,2886.8831750113604,1541.3245072084649,21.234376187384314,1.1677753486169875,0
250.94236505793245,2653.270235274125,918.7580055327227,17.885814693167347,3.535163589412274,1
215.57012116156756,1707.1526518263947,956.8854687660688,11.566984281608338,2.068856724619235,1
245.8506649961813,2429.0587463237703,898.6085542332341,15.443267524729796,2.3682042799128054,1
322.8836233082295,2483.0320316000157,883.3434783701281,17.362151652764034,2.4144499329781444,1
238.6080662489848,2715.776556892237,1251.1029141155857,13.062515365576216,1.5686615079875585,1
401.2928975499372,3011.6040758943986,830.1571496422541,21.81245869546837,3.4480226551599134,1
328.69924739554693,3134.3144863834023,649.3489606550615,23.146393827672412,3.0134206387272973,1
401.6050749976886,3530.4038854187747,1113.79307262927,19.74179092162732,1.6118315964259495,1
234.34349758884866,2176.0591101238006,869.9904649999423,10.552449897789003,1.4711743157997945,1
344.81549747108073,2716.2705291392535,683.2049461338754,21.414627141254616,1.950466070040536,1
309.0916336335843,2732.742472566084,1007.3060689624845,20.463480996785755,2.004175085567904,1
198.23521016205027,2637.2102534506516,1509.6526134118253,18.446426285038772,1.2183455249364905,0
311.90230738017357,2621.0415631764236,821.2567685476263,24.344286758396585,3.0420639927404847,1
194.49406762556032,835.7386854535703,933.7442435158672,12.837822881918314,0.8196985830068981,0
329.47861908862876,3088.528438864177,632.4620732131762,19.970906490893185,3.2941773144816633,1
360.78457819321574,2888.504193852339,816.3177358791195,22.124157286921342,3.3213264170951318,1
327.9514436949387,2987.9956964880134,888.9658099036609,20.782790495103246,2.6830896183314117,1
231.34702937233504,2226.0460067605254,987.7213380460506,15.156581380525338,1.4304745948433117,1
313.75633248928176,2579.256741643021,697.4975307135254,22.07857275271231,1.7716958888791936,1
264.8242569180047,779.0601734672997,586.1224680748744,6.614945987467667,1.5761260029154776,0
326.3507220567511,2936.7298903451583,708.2256774890146,23.36401822282774,3.68905106428182,1
191.02519687312108,694.8103024128753,586.2304115603703,8.167712032804788,0.48130021843891907,0
224.30286811111972,614.5484427182131,533.6852656892507,6.498371543156923,0.6605718637469848,0
227.74201103288414,3023.4895347777942,1712.82699944594,19.69962296124497,1.2347964618534695,0
133.65192233539798,3059.5527703615357,1544.6057107090041,17.65514720552447,0.4861608161573381,0
198.1362941086785,1084.5322852141687,629.3725254816575,9.784880961145095,0.6469277551396787,0
183.7455338719277,612.6064059355534,555.1043613082695,9.068112280489359,0.586975632290337,0
328.9095401969956,2710.0938392429266,1163.2664159304886,15.577603603873683,2.6738010584365224,1
173.34655788851595,2643.8365046878116,1651.007932900818,19.880631190587067,1.7662085808826227,0
235.30756667215056,289.92582533512086,533.1720548082162,5.6583466622261245,0.3676757921910912,0
334.21498762735365,2956.7216021610184,850.5063259895742,26.126228120431232,2.924035895963466,1
262.11664284221854,2406.13122199996,1044.470134907384,17.76179539152644,1.1378975360894228,1
287.56830378775214,2940.5792830166333,619.7439628701461,22.518991593293567,2.9499730181212964,1
257.1575256379181,1806.5223342685804,1188.5852441011416,17.646411626239363,1.9232422471984145,1
189.9034137141283,2535.5899781490025,1124.5016677310946,16.976721203575174,0.6286021078051114,0
291.3468954001045,2300.464394688349,846.9062439244269,19.02107209196402,0.7360809321364292,1
157.14525985023454,2577.2884908626534,1511.5151996081847,18.795491768239764,0.9412312886123393,0
331.60238556049785,3925.1628882634996,952.4964810973823,20.863047777825425,3.0689679408365595,1
319.2693622321705,3097.6767885999748,913.8765487944744,17.338011623432685,2.054071125059034,1
211.4294035572321,1263.140953963948,663.2038770718297,9.238870794800805,0.0,0
288.94273032741876,3327.039014243184,815.4213062229624,21.345907293543583,2.204521000668175,1
356.75512796680806,3391.7417035274007,849.0278609391402,20.975144599689052,3.340976505928537,1
251.63903116574198,2663.1405395491047,1603.5835425650077,19.736729454207403,0.9908115441555781,0
258.9607987298027,1297.496105147183,396.84965186856346,9.43877719023184,1.2132458079970023,0
202.16506832719833,1447.9472893447644,641.0798474678287,13.967853523782317,0.5429143464386315,0
251.48984067124653,2505.039804509119,843.334570478833,14.974229961053286,1.0817130904150687,1
239.69219696469918,1223.5954436916036,931.6138995286068,9.028057447898268,0.0,0
208.08168503808048,2506.075640986324,1771.7210863333712,15.571959945615358,0.5957597342299443,0
180.91429241761887,1938.8345936969936,1722.8788824346425,11.805404166949074,0.9473400262620709,0
251.6054282294068,1773.1607212980086,953.6703054140268,12.680844921867129,1.464467143662035,1
254.41956577094186,2252.27627527879,1050.7210488036897,9.139716982414829,1.7474434190441135,1
205.7092661094836,3395.8397637790595,1822.8148956273224,20.94001270840168,1.8290436901051064,0
237.5630841025392,2226.9200912312454,971.6679794929817,9.936531147912948,1.8935707636824894,1
354.98056543623716,2911.8446564798114,655.1905761227449,22.39107160797133,2.4777950249668113,1
330.84186816525244,3236.5240482377076,1010.9467071649018,23.08837244479507,3.7307441480722012,1
391.6353791103792,3179.0069270757144,1024.8518102350322,16.02344330095236,2.5272424102512043,1
260.4119881660083,3256.9193534679034,955.2001914130452,13.48242688001976,2.1782439440516956,1
231.65941738099932,1070.462623858474,753.500141087477,13.11618117832655,1.05204931583416,0
334.93994873736347,2298.2842307323003,738.0132480189642,16.693190778632435,1.9905657805613601,1
325.60300293431237,2950.8401575608746,743.8561157766961,19.85788789236669,3.314349414072717,1
239.62888283118772,2486.5878763745227,1091.536638668428,14.214893830328508,1.2095983587015995,1
314.39385067515923,2156.9760542524104,1027.5240500334892,17.994964415459595,2.7638125878356554,1
174.1358206924208,2856.817791532218,1806.4399219075349,17.87818130496441,0.6076747497564987,0
304.08496557168417,3136.248010601821,930.2226004518866,16.432302604768612,1.9656550383325546,1
416.2413814263065,2912.976544319979,1134.7244502803699,18.875706190406373,2.758816876447433,1
326.71363854916694,3281.5537748675265,870.1444745871689,22.26969402473942,3.038059048180966,1
205.6320600336216,2532.618035658729,1781.1981941012418,16.8734730580815,1.507368812260872,0
347.73901048738304,2723.6384833090806,935.464053579797,22.812432477520776,2.404706529977753,1
346.1903656038506,3381.1050351392264,729.6394073084273,24.468577668350054,3.1231846208321183,1
349.9366496004553,3360.423323077453,1172.5648988881262,23.68513308375533,3.335699138156238,1
201.2169412141283,2455.7738384744453,1752.749353246109,20.020418388474692,1.1004360037235088,0
259.2603573147786,3866.7620889280033,1272.4954836024226,18.490004042032616,1.421933905327732,0
213.3007885664049,2527.720667155753,1039.4552772726856,12.118227611415291,1.1499163196885016,1
299.85129896185845,2945.452753049987,1157.9458036752494,26.464786032149426,1.780714104236357,1
331.8741060031223,3404.461972098939,661.7296942039908,21.879840911789213,2.3119186644858756,1
197.57712240252386,606.0099594970936,725.960147285583,9.815901879700261,0.18430136204552117,0
297.0560181612798,2519.9004886580337,839.8874521166966,16.312349443943766,1.2829356404103733,1
257.44676522231026,2381.995658923564,1289.94447632028,16.111422146754723,1.1306337500038581,1
136.77055096425244,2826.009852475512,1598.1529480305303,21.220238107231335,1.047970245201756,0
386.7391619364553,3217.3693635265645,871.1905884552142,22.72778781146038,2.507252524746768,1
262.1294884598486,1431.8136975882098,613.4493340409196,13.48024753719584,0.3436446931310445,0
377.6580980385607,3714.3036146042264,774.9295873755746,25.026974430794944,3.3571362217277185,1
336.7586749011611,3166.667119750261,719.5480959565217,26.824231406360642,2.9110423395681377,1
384.2991282299004,2859.5540852662452,827.8816825433399,25.31594170447986,3.0522975436073,1
342.76785769360293,2737.640728825333,805.3776698689225,20.0455488276213,2.8902853510677002,1
255.3899811661476,2000.0121888109375,895.0277584513038,16.38893024856061,1.6124573010766243,1
292.4172729729859,2859.4669828808446,787.3949779592374,22.37952706465603,2.3160941536678097,1
227.86049723075428,822.0841514867058,933.8773435723527,9.072268277101811,0.8521945840896525,0
276.02738432518817,2915.357993775311,852.545051992037,18.088278686888767,1.425354711308558,1
394.30231012364874,3459.349111083916,548.0382010221506,19.548713624079305,2.9676154301052904,1
333.7754023768531,3006.471314845983,984.0546534083667,15.70198613078104,1.4043439175450108,1
165.70338595699425,2774.5018857984137,1574.7313244041648,18.913476605040433,1.0501438784577894,0
204.27794094725957,2632.4146217915063,1849.7326483957595,18.466534811290682,1.4204408252096372,0
171.03539732912387,2449.0063911377474,1947.9369576845634,14.827455989119706,0.8539246684894084,0
186.3110134062266,2813.0555346763485,1893.3804577110309,16.053004438580526,0.9095920076062372,0
174.47902802402993,3036.931818805337,1911.7035292618436,18.067051664899097,0.717863030741875,0
311.9177949666633,2542.580067073015,1084.4333152762297,16.546538790341394,2.077587680013333,1
266.2474879599824,1930.2783326074655,846.0907253661411,11.64751177342004,2.944540025126268,1
275.65567160178483,3017.8755788650196,1113.1698743402678,17.321931601818026,1.8695897336670382,1
327.48151051132265,2816.3676701582885,1162.907057430567,18.23266360165662,2.8426949685881833,1
181.5757910464595,2555.529139192269,1489.4662055654505,24.722779668617378,1.3674321457093526,0
168.1985310676603,2835.1894188516676,1604.4732178594415,16.276539883751173,0.542473427767355,0
334.87045663917814,2999.097235636558,587.8545235257608,21.07091827780078,2.6624224489712325,1
314.4302307000855,2830.4021565649646,961.4023627539584,17.815768706434035,2.169555203314183,1
175.51632920505034,2113.5867006757244,2031.4783498622696,24.136963643031464,1.3980164032893025,0
374.27932711793903,3578.744584658472,730.6251270200046,21.865873729721244,2.7638553232778675,1
253.8396509103179,1417.6259280342488,1119.7658088973828,11.823584871925693,1.8903258614410121,1
321.3475313559252,1876.8400190010445,928.9542576946649,23.55830986957521,4.00788305825815,1
246.84995491287634,2901.091072319714,951.0276064330666,12.82774469028615,1.6854855517101788,1
233.4379219831884,1176.2803557394548,779.2952223001839,9.361420351730898,0.6037679965052637,0
274.3156743526298,716.6406547148824,842.3894761423463,11.223637152692472,0.4893014795308299,0
213.83058883549288,2462.4584490300404,1418.7661903928702,12.17250692711469,0.8834035581690484,0
225.5820529741164,595.8862245513626,811.8784777147866,11.855387177164655,0.0,0
328.8836083119373,3167.6305931951074,808.1555604502287,18.284761874131817,1.8245979247726,1
181.12724578007598,2883.541417013733,1478.501416472292,14.703961879696845,0.7236391245556578,0
327.79648382745273,3179.8216541765296,1214.0074729518283,17.01455455443986,3.199254827648334,1
283.07407050698134,2868.166488950195,858.2401166499773,15.955858664179498,1.9399717107267964,1
290.94966635409094,3214.099733889501,790.565548284736,19.489225259612283,2.342405327502752,1
267.2378154073066,3141.109470048888,795.0239469447922,22.40638537585436,2.883172822086274,1
306.1317413388487,2676.815388144384,1041.829871997009,21.04578535958294,2.8881264807153126,1
404.96358822731906,3172.217944859592,654.9117893028401,21.6856839649554,2.2756801686721277,1
330.07196405124256,3772.831441561825,923.2346186936921,21.376263069801656,2.676778628363985,1
252.46260698882296,2391.0836473903832,1119.2017484567687,11.496455433283575,1.1128326719903798,1
300.6028134727242,2614.1530810806426,771.0628215223868,22.57875461703067,2.013241315863933,1
338.31757235851467,3144.9573889531034,800.3816163508664,20.593750002026226,2.6564511507730906,1
326.28128026181145,3601.1239007820564,631.1073655796908,23.365135282726666,3.1525076587871914,1
179.03169317692146,2463.4201943483968,1615.2111891184395,19.178305089153373,1.057952596001031,0
214.06438764022266,2362.787450819504,911.2938664912093,13.122873940718941,1.430958700953271,1
210.04663684683632,1103.044729177299,681.3548591682252,5.628102137248505,0.6389559366834221,0
204.27338372194137,3105.685281335542,1670.6847730215854,17.80836650150596,0.8790104575747802,0
301.2869311791259,3013.80225939222,925.0360704154855,22.865807711621617,3.1685390301749905,1
141.31558238370937,3490.277517125908,1735.0797651513872,19.263742136072942,1.0166930901513236,0
213.41763037083788,363.49610910530487,861.3085831624621,5.700878786146437,0.8288443389131253,0
327.51478551037627,2331.954789576256,612.1025031643062,18.242216980046734,2.596082337578489,1
158.3936393697963,2263.804543453425,2051.843624284466,15.08151632225113,0.3050502214384092,0
330.5560269833667,2481.754711743073,896.0084121549376,17.855352823361685,3.0531713859310003,1
314.28983965749177,2528.9020117900595,1108.7044974641663,18.230315730611327,2.8035297664654437,1
337.6495161945373,2095.6764752076897,619.6641815189341,19.513628073560426,2.702008435309507,1
341.26508688720975,4299.5129663640255,650.520737507216,26.47043078765043,2.7937463863678693,1
329.16504769255846,3494.828268247069,705.5262793630385,20.2781961007774,3.131203887193362,1
297.5454039033034,4077.2430271379444,972.12276431774,18.262627671092762,2.701715141353709,1
345.57300004388674,3093.951114419927,909.6890574920213,19.069076883845288,2.65326727590356,1
234.58011165014983,966.042915749668,990.2033932491407,15.831585182627979,1.572646085917768,1
355.6583702592504,3036.5310617175833,633.3314350376337,24.73138330735552,3.2042928264543575,1
161.5156962585317,3074.7431644049025,1735.2702949049283,22.999989777682572,0.4622022556660415,0
178.76125914646016,2857.7240077740316,1684.428127339555,19.709276759112537,1.3989214602658713,0
336.08646885865676,3474.7387908254877,884.4468772857284,24.08989450365324,3.0290757852141734,1
328.4437187966288,3110.277268822542,768.4508340701764,25.327298396430155,3.0530032387368724,1
197.5572705145401,1519.203288327477,778.1191458539129,11.39340240917068,0.3560377851267007,0
372.12584190399616,3270.1460962621336,1028.090135264482,26.376457407569408,2.4961749084521037,1
183.72857084552552,3393.497564081483,1610.8244456076488,18.99311670845164,1.2758941926988419,0
168.3637265441259,2718.3480924509136,1762.8056867438552,14.893187831863816,0.21242783481846117,0
272.8849818913047,2780.5390593718193,666.5657470666654,17.06450136240018,2.6571654042192865,1
298.505072685684,3897.604093630293,988.3516288611652,17.187636962589025,2.438520646101903,1
359.52182196902976,2299.836906412113,748.7598971814172,20.203515541750814,2.9412870288214634,1
321.05790655915183,2752.7725892035687,922.581497678206,20.83780351464958,2.188392231392006,1
155.5680543766103,3271.301139019201,1635.1043725499708,19.712837083811618,0.9981994727177251,0
278.5066345674223,2062.4225340912926,747.7838982198055,17.365271891220655,3.4878131743793035,1
210.32519205060942,2845.588267251109,1776.5803067676854,20.62981763952654,0.4967573972958288,0
310.38958075417037,3639.888715666606,656.1061979271606,19.950168973022272,2.000071864164254,1
240.47090574820965,2363.6134279139205,883.7896175871324,16.636268779716826,2.3693307009963824,1
226.11327631678543,2427.4003411992694,1131.6864696629502,13.393099969738655,1.101743037102336,1
306.67120219771664,3230.4028554394395,900.1264625867346,10.977102980918728,1.7428951289639794,1
381.711302574961,2571.4043249694905,801.0729884146232,24.546416373194347,3.1760992120841594,1
268.89852681934536,3625.0099676972577,1182.81703501722,19.93309914884584,2.5719657478185667,1
341.2506934189806,3419.608060598075,827.6546035349055,19.089949797568597,3.0648107514173,1
318.27143608899246,2553.098725381231,913.6590906791519,23.55276993558852,1.7506234784181531,1
300.6464073618463,3294.437270084175,818.6029270630958,21.01606195376507,2.291147371992003,1
277.9712572494156,2411.9070830912865,911.6797650070749,17.46834384993592,1.3723342067127327,1
187.70252395985364,3042.915606040677,1949.5979419712148,22.171930787849874,0.561724275421391,0
221.31131190975952,803.5747110136876,572.7433294176792,6.254009725712118,1.046698694677759,0
224.9177219078029,409.7861111140391,734.568982094145,11.829727367963931,0.44050816487304256,0
329.72499057465325,2390.325270268318,761.146606652192,22.848783714093464,1.867028810390544,1
341.97920231646737,2467.8222373773738,926.7249363042793,19.42738334134046,2.680385053910591,1
344.6618047998347,2789.0781841960275,700.6276907814656,17.07390191816525,2.124214703205607,1
345.25041162213864,3943.521054232206,807.9409202352201,22.85451908606635,3.0837417320750458,1
190.12446224179197,3092.7592276937526,1711.9872895610056,19.389904530702694,0.7791611835901577,0
290.48713371640866,2981.7378422549664,834.0970693238477,23.398964947549878,2.93361263688203,1
363.49137822489524,2596.179351012018,697.1098244075573,24.24874771412089,2.5480447648388997,1
309.9318000006092,2862.5613549873146,589.5606391380334,25.30952181638092,3.8833393057359484,1
385.18682835894435,3165.381535727759,664.311317943039,25.722896796215597,2.978259490239919,1
332.8885465739776,3120.1638100910727,788.5470111055754,21.544650788229117,2.2787291018610922,1
313.40984336487463,2853.416361912913,759.120876886166,16.641361614850496,2.8975128858121755,1
223.08071550245762,1047.3408015363884,800.6030756089349,13.708614934778788,0.0,0
247.4460339429355,1587.3758462410856,649.4460437977935,10.570632878028526,0.5231016586668912,0
